Id;Estacion;Fecha;Dia de la semana;Dia;Mes;Anyo;PM10;NO;NO2;O3;SO2
37988;Moli del Sol;30/09/2021;Jueves;30;9;2021;13.0;2.0;13.0;46.0;3.0
38001;Politecnico;10/01/2021;Viernes;10;1;2021;17.0;2.0;10.0;52.0;4.0
38021;Moli del Sol;10/03/2021;Domingo;10;3;2021;17.0;1.0;5.0;44.0;3.0
38022;Pista Silla;10/03/2021;Domingo;10;3;2021;19.0;3.0;9.0;46.0;3.0
38024;Viveros;10/03/2021;Domingo;10;3;2021;20.0;2.0;12.0;55.0;3.0
38030;Avda. Francia;10/04/2021;Lunes;10;4;2021;16.0;2.0;11.0;40.0;3.0
38033;Pista Silla;10/04/2021;Lunes;10;4;2021;8.0;8.0;22.0;33.0;3.0
38034;Politecnico;10/04/2021;Lunes;10;4;2021;8.0;2.0;11.0;39.0;3.0
38044;Pista Silla;10/05/2021;Martes;10;5;2021;12.0;10.0;25.0;43.0;3.0
38046;Viveros;10/05/2021;Martes;10;5;2021;13.0;7.0;22.0;55.0;4.0
38055;Pista Silla;10/06/2021;Miercoles;10;6;2021;12.0;18.0;28.0;39.0;4.0
38056;Politecnico;10/06/2021;Miercoles;10;6;2021;11.0;4.0;10.0;48.0;5.0
38067;Politecnico;10/07/2021;Jueves;10;7;2021;10.0;3.0;10.0;56.0;6.0
38074;Avda. Francia;10/08/2021;Viernes;10;8;2021;20.0;2.0;12.0;66.0;3.0
38085;Avda. Francia;10/09/2021;Sabado;10;9;2021;11.0;2.0;8.0;69.0;3.0
38087;Moli del Sol;10/09/2021;Sabado;10;9;2021;10.0;1.0;10.0;58.0;3.0
38090;Viveros;10/09/2021;Sabado;10;9;2021;18.0;3.0;11.0;75.0;3.0
38096;Avda. Francia;10/10/2021;Domingo;10;10;2021;15.0;2.0;4.0;71.0;4.0
38101;Viveros;10/10/2021;Domingo;10;10;2021;12.0;2.0;6.0;79.0;3.0
38110;Pista Silla;10/11/2021;Lunes;10;11;2021;15.0;10.0;30.0;44.0;3.0
38111;Politecnico;10/11/2021;Lunes;10;11;2021;11.0;1.0;8.0;57.0;3.0
38112;Viveros;10/11/2021;Lunes;10;11;2021;17.0;4.0;16.0;68.0;3.0
38121;Pista Silla;10/12/2021;Martes;10;12;2021;14.0;3.0;17.0;55.0;3.0
38122;Politecnico;10/12/2021;Martes;10;12;2021;12.0;1.0;9.0;55.0;3.0
38123;Viveros;10/12/2021;Martes;10;12;2021;16.0;2.0;14.0;66.0;4.0
38129;Avda. Francia;13/10/2021;Miercoles;13;10;2021;26.0;3.0;13.0;60.0;3.0
38131;Moli del Sol;13/10/2021;Miercoles;13;10;2021;15.0;2.0;17.0;47.0;3.0
38132;Pista Silla;13/10/2021;Miercoles;13;10;2021;15.0;11.0;31.0;46.0;3.0
38133;Politecnico;13/10/2021;Miercoles;13;10;2021;13.0;2.0;10.0;57.0;3.0
38134;Viveros;13/10/2021;Miercoles;13;10;2021;17.0;6.0;21.0;64.0;3.0
38142;Moli del Sol;14/10/2021;Jueves;14;10;2021;15.0;3.0;19.0;46.0;3.0
38144;Politecnico;14/10/2021;Jueves;14;10;2021;13.0;3.0;9.0;66.0;3.0
38145;Viveros;14/10/2021;Jueves;14;10;2021;20.0;7.0;26.0;64.0;5.0
38156;Viveros;15/10/2021;Viernes;15;10;2021;20.0;7.0;29.0;57.0;5.0
38164;Moli del Sol;16/10/2021;Sabado;16;10;2021;15.0;1.0;11.0;60.0;3.0
38165;Pista Silla;16/10/2021;Sabado;16;10;2021;16.0;4.0;18.0;63.0;3.0
38175;Moli del Sol;17/10/2021;Domingo;17;10;2021;17.0;1.0;10.0;54.0;3.0
38176;Pista Silla;17/10/2021;Domingo;17;10;2021;13.0;3.0;18.0;61.0;3.0
38187;Pista Silla;18/10/2021;Lunes;18;10;2021;18.0;14.0;32.0;36.0;4.0
38188;Politecnico;18/10/2021;Lunes;18;10;2021;16.0;5.0;14.0;42.0;3.0
38195;Avda. Francia;19/10/2021;Martes;19;10;2021;26.0;3.0;15.0;56.0;3.0
38198;Pista Silla;19/10/2021;Martes;19;10;2021;15.0;11.0;31.0;44.0;3.0
38199;Politecnico;19/10/2021;Martes;19;10;2021;13.0;3.0;14.0;48.0;3.0
38206;Avda. Francia;20/10/2021;Miercoles;20;10;2021;29.0;9.0;17.0;51.0;3.0
38208;Moli del Sol;20/10/2021;Miercoles;20;10;2021;16.0;4.0;18.0;41.0;3.0
38217;Avda. Francia;21/10/2021;Jueves;21;10;2021;42.0;12.0;21.0;45.0;3.0
38221;Politecnico;21/10/2021;Jueves;21;10;2021;17.0;6.0;12.0;47.0;4.0
38230;Moli del Sol;22/10/2021;Viernes;22;10;2021;6.0;1.0;14.0;44.0;3.0
38231;Pista Silla;22/10/2021;Viernes;22;10;2021;8.0;5.0;22.0;47.0;3.0
38233;Viveros;22/10/2021;Viernes;22;10;2021;;3.0;17.0;58.0;4.0
38239;Avda. Francia;23/10/2021;Sabado;23;10;2021;19.0;2.0;10.0;47.0;3.0
38243;Politecnico;23/10/2021;Sabado;23;10;2021;8.0;1.0;6.0;51.0;3.0
38261;Avda. Francia;25/10/2021;Lunes;25;10;2021;27.0;4.0;17.0;49.0;3.0
38266;Viveros;25/10/2021;Lunes;25;10;2021;;5.0;22.0;55.0;3.0
38272;Avda. Francia;26/10/2021;Martes;26;10;2021;28.0;4.0;17.0;53.0;4.0
38274;Moli del Sol;26/10/2021;Martes;26;10;2021;17.0;2.0;18.0;39.0;3.0
38275;Pista Silla;26/10/2021;Martes;26;10;2021;17.0;10.0;29.0;45.0;3.0
38283;Avda. Francia;27/10/2021;Miercoles;27;10;2021;36.0;4.0;18.0;56.0;3.0
38288;Viveros;27/10/2021;Miercoles;27;10;2021;21.0;5.0;26.0;61.0;4.0
38307;Moli del Sol;29/10/2021;Viernes;29;10;2021;27.0;11.0;24.0;26.0;3.0
38309;Politecnico;29/10/2021;Viernes;29;10;2021;19.0;6.0;19.0;33.0;4.0
38319;Pista Silla;30/10/2021;Sabado;30;10;2021;9.0;7.0;17.0;26.0;3.0
38327;Avda. Francia;31/10/2021;Domingo;31;10;2021;6.0;2.0;6.0;40.0;3.0
38329;Moli del Sol;31/10/2021;Domingo;31;10;2021;3.0;1.0;4.0;37.0;3.0
38330;Pista Silla;31/10/2021;Domingo;31;10;2021;3.0;2.0;5.0;39.0;3.0
38331;Politecnico;31/10/2021;Domingo;31;10;2021;3.0;1.0;3.0;40.0;3.0
38352;Pista Silla;11/02/2021;Martes;11;2;2021;7.0;4.0;15.0;57.0;5.0
38362;Moli del Sol;11/03/2021;Miercoles;11;3;2021;4.0;1.0;10.0;49.0;3.0
38363;Pista Silla;11/03/2021;Miercoles;11;3;2021;5.0;5.0;16.0;54.0;3.0
38375;Politecnico;11/04/2021;Jueves;11;4;2021;8.0;2.0;9.0;48.0;3.0
38382;Avda. Francia;11/05/2021;Viernes;11;5;2021;16.0;3.0;11.0;47.0;4.0
38385;Pista Silla;11/05/2021;Viernes;11;5;2021;9.0;17.0;29.0;37.0;4.0
38386;Politecnico;11/05/2021;Viernes;11;5;2021;7.0;2.0;9.0;48.0;3.0
38408;Politecnico;11/07/2021;Domingo;11;7;2021;8.0;1.0;6.0;56.0;3.0
38415;Avda. Francia;11/08/2021;Lunes;11;8;2021;46.0;13.0;24.0;37.0;4.0
38417;Moli del Sol;11/08/2021;Lunes;11;8;2021;15.0;18.0;29.0;26.0;5.0
38426;Avda. Francia;11/09/2021;Martes;11;9;2021;35.0;3.0;17.0;47.0;4.0
38430;Politecnico;11/09/2021;Martes;11;9;2021;19.0;2.0;9.0;46.0;4.0
38439;Moli del Sol;11/10/2021;Miercoles;11;10;2021;15.0;4.0;24.0;38.0;5.0
38448;Avda. Francia;11/11/2021;Jueves;11;11;2021;45.0;4.0;23.0;38.0;3.0
38462;Pista Silla;11/12/2021;Viernes;11;12;2021;14.0;28.0;41.0;17.0;3.0
38463;Politecnico;11/12/2021;Viernes;11;12;2021;11.0;3.0;14.0;31.0;6.0
38470;Avda. Francia;13/11/2021;Sabado;13;11;2021;29.0;4.0;22.0;38.0;3.0
38484;Pista Silla;14/11/2021;Domingo;14;11;2021;11.0;7.0;26.0;34.0;3.0
38505;Moli del Sol;16/11/2021;Martes;16;11;2021;12.0;9.0;27.0;33.0;7.0
38507;Politecnico;16/11/2021;Martes;16;11;2021;14.0;4.0;12.0;36.0;3.0
38508;Viveros;16/11/2021;Martes;16;11;2021;18.0;9.0;33.0;40.0;4.0
38514;Avda. Francia;17/11/2021;Miercoles;17;11;2021;32.0;3.0;17.0;42.0;3.0
38516;Moli del Sol;17/11/2021;Miercoles;17;11;2021;13.0;5.0;20.0;43.0;6.0
38518;Politecnico;17/11/2021;Miercoles;17;11;2021;13.0;2.0;10.0;41.0;3.0
38519;Viveros;17/11/2021;Miercoles;17;11;2021;;6.0;30.0;44.0;4.0
38527;Moli del Sol;18/11/2021;Jueves;18;11;2021;14.0;2.0;21.0;33.0;6.0
38536;Avda. Francia;19/11/2021;Viernes;19;11;2021;19.0;2.0;13.0;50.0;3.0
38539;Pista Silla;19/11/2021;Viernes;19;11;2021;10.0;6.0;22.0;44.0;3.0
38549;Moli del Sol;20/11/2021;Sabado;20;11;2021;18.0;2.0;14.0;50.0;3.0
38550;Pista Silla;20/11/2021;Sabado;20;11;2021;12.0;5.0;23.0;42.0;3.0
38551;Politecnico;20/11/2021;Sabado;20;11;2021;11.0;1.0;5.0;52.0;3.0
38560;Moli del Sol;21/11/2021;Domingo;21;11;2021;16.0;3.0;13.0;29.0;6.0
38562;Politecnico;21/11/2021;Domingo;21;11;2021;11.0;2.0;6.0;29.0;3.0
38571;Moli del Sol;22/11/2021;Lunes;22;11;2021;12.0;7.0;16.0;39.0;9.0
38572;Pista Silla;22/11/2021;Lunes;22;11;2021;10.0;22.0;25.0;30.0;3.0
38574;Viveros;22/11/2021;Lunes;22;11;2021;14.0;10.0;19.0;42.0;4.0
38580;Avda. Francia;23/11/2021;Martes;23;11;2021;11.0;2.0;13.0;38.0;4.0
38583;Pista Silla;23/11/2021;Martes;23;11;2021;6.0;7.0;20.0;41.0;3.0
38585;Viveros;23/11/2021;Martes;23;11;2021;;6.0;27.0;43.0;4.0
38594;Pista Silla;24/11/2021;Miercoles;24;11;2021;5.0;7.0;20.0;32.0;3.0
38605;Pista Silla;25/11/2021;Jueves;25;11;2021;4.0;8.0;18.0;37.0;3.0
38606;Politecnico;25/11/2021;Jueves;25;11;2021;4.0;;;41.0;3.0
38613;Avda. Francia;26/11/2021;Viernes;26;11;2021;18.0;8.0;15.0;32.0;3.0
38615;Moli del Sol;26/11/2021;Viernes;26;11;2021;8.0;10.0;20.0;34.0;3.0
38618;Viveros;26/11/2021;Viernes;26;11;2021;;13.0;31.0;34.0;3.0
38628;Politecnico;27/11/2021;Sabado;27;11;2021;5.0;;;49.0;3.0
38637;Moli del Sol;28/11/2021;Domingo;28;11;2021;;;;;
38651;Viveros;29/11/2021;Lunes;29;11;2021;;4.0;21.0;48.0;3.0
38657;Avda. Francia;30/11/2021;Martes;30;11;2021;30.0;15.0;23.0;31.0;4.0
38659;Moli del Sol;30/11/2021;Martes;30;11;2021;14.0;15.0;26.0;29.0;3.0
38660;Pista Silla;30/11/2021;Martes;30;11;2021;13.0;37.0;42.0;21.0;5.0
38673;Viveros;12/01/2021;Miercoles;12;1;2021;16.0;8.0;25.0;32.0;4.0
38679;Avda. Francia;12/02/2021;Jueves;12;2;2021;9.0;6.0;9.0;49.0;4.0
38682;Pista Silla;12/02/2021;Jueves;12;2;2021;5.0;16.0;17.0;50.0;4.0
38684;Viveros;12/02/2021;Jueves;12;2;2021;9.0;6.0;14.0;55.0;3.0
38692;Moli del Sol;12/03/2021;Viernes;12;3;2021;7.0;8.0;20.0;46.0;4.0
38693;Pista Silla;12/03/2021;Viernes;12;3;2021;8.0;17.0;30.0;41.0;4.0
38703;Moli del Sol;12/04/2021;Sabado;12;4;2021;7.0;2.0;9.0;51.0;4.0
38716;Politecnico;12/05/2021;Domingo;12;5;2021;5.0;1.0;1.0;62.0;3.0
38725;Moli del Sol;12/06/2021;Lunes;12;6;2021;5.0;2.0;7.0;65.0;3.0
38727;Politecnico;12/06/2021;Lunes;12;6;2021;4.0;1.0;4.0;57.0;3.0
38728;Viveros;12/06/2021;Lunes;12;6;2021;6.0;2.0;10.0;61.0;4.0
38737;Pista Silla;12/07/2021;Martes;12;7;2021;8.0;4.0;10.0;;3.0
38750;Viveros;12/08/2021;Miercoles;12;8;2021;6.0;2.0;8.0;67.0;4.0
38758;Moli del Sol;12/09/2021;Jueves;12;9;2021;6.0;2.0;7.0;61.0;4.0
38759;Pista Silla;12/09/2021;Jueves;12;9;2021;8.0;3.0;9.0;;3.0
38767;Avda. Francia;12/10/2021;Viernes;12;10;2021;15.0;2.0;7.0;49.0;4.0
38772;Viveros;12/10/2021;Viernes;12;10;2021;8.0;3.0;16.0;51.0;3.0
38778;Avda. Francia;12/11/2021;Sabado;12;11;2021;13.0;2.0;7.0;53.0;4.0
38782;Politecnico;12/11/2021;Sabado;12;11;2021;6.0;1.0;4.0;58.0;3.0
38792;Pista Silla;12/12/2021;Domingo;12;12;2021;10.0;15.0;34.0;;3.0
38800;Avda. Francia;13/12/2021;Lunes;13;12;2021;32.0;14.0;24.0;25.0;4.0
38802;Moli del Sol;13/12/2021;Lunes;13;12;2021;19.0;16.0;26.0;19.0;4.0
38803;Pista Silla;13/12/2021;Lunes;13;12;2021;18.0;34.0;39.0;10.0;4.0
38811;Avda. Francia;14/12/2021;Martes;14;12;2021;44.0;10.0;26.0;23.0;3.0
38814;Pista Silla;14/12/2021;Martes;14;12;2021;26.0;37.0;43.0;12.0;4.0
38822;Avda. Francia;15/12/2021;Miercoles;15;12;2021;49.0;6.0;23.0;27.0;3.0
38833;Avda. Francia;16/12/2021;Jueves;16;12;2021;37.0;7.0;17.0;37.0;3.0
38835;Moli del Sol;16/12/2021;Jueves;16;12;2021;32.0;8.0;24.0;23.0;5.0
38837;Politecnico;16/12/2021;Jueves;16;12;2021;19.0;11.0;21.0;35.0;3.0
38857;Moli del Sol;18/12/2021;Sabado;18;12;2021;;;;;
38860;Viveros;18/12/2021;Sabado;18;12;2021;19.0;2.0;20.0;39.0;3.0
38866;Avda. Francia;19/12/2021;Domingo;19;12;2021;;;;;
38869;Pista Silla;19/12/2021;Domingo;19;12;2021;24.0;8.0;23.0;28.0;3.0
38871;Viveros;19/12/2021;Domingo;19;12;2021;;4.0;25.0;38.0;4.0
38881;Politecnico;20/12/2021;Lunes;20;12;2021;19.0;31.0;41.0;14.0;5.0
38892;Politecnico;21/12/2021;Martes;21;12;2021;23.0;10.0;29.0;19.0;3.0
38903;Politecnico;22/12/2021;Miercoles;22;12;2021;29.0;10.0;25.0;11.0;3.0
38913;Pista Silla;23/12/2021;Jueves;23;12;2021;26.0;25.0;31.0;11.0;3.0
38923;Moli del Sol;24/12/2021;Viernes;24;12;2021;23.0;16.0;20.0;18.0;4.0
38925;Politecnico;24/12/2021;Viernes;24;12;2021;16.0;9.0;28.0;16.0;3.0
38926;Viveros;24/12/2021;Viernes;24;12;2021;25.0;21.0;31.0;18.0;6.0
38934;Moli del Sol;25/12/2021;Sabado;25;12;2021;5.0;2.0;8.0;59.0;4.0
38948;Viveros;26/12/2021;Domingo;26;12;2021;9.0;2.0;10.0;47.0;3.0
38976;Avda. Francia;29/12/2021;Miercoles;29;12;2021;22.0;2.0;13.0;38.0;4.0
38978;Moli del Sol;29/12/2021;Miercoles;29;12;2021;10.0;4.0;18.0;40.0;4.0
38979;Pista Silla;29/12/2021;Miercoles;29;12;2021;9.0;8.0;20.0;26.0;3.0
38980;Politecnico;29/12/2021;Miercoles;29;12;2021;8.0;2.0;19.0;38.0;3.0
38987;Avda. Francia;30/12/2021;Jueves;30;12;2021;31.0;16.0;27.0;20.0;4.0
38991;Politecnico;30/12/2021;Jueves;30;12;2021;14.0;17.0;38.0;19.0;5.0
39002;Politecnico;31/12/2021;Viernes;31;12;2021;20.0;28.0;28.0;12.0;6.0
39003;Viveros;31/12/2021;Viernes;31;12;2021;;22.0;32.0;18.0;4.0
39009;Avda. Francia;01/01/2022;Sabado;1;1;2022;51.0;9.0;17.0;31.0;3.0
39012;Pista Silla;01/01/2022;Sabado;1;1;2022;31.0;18.0;26.0;20.0;3.0
39013;Politecnico;01/01/2022;Sabado;1;1;2022;30.0;14.0;18.0;20.0;4.0
39014;Viveros;01/01/2022;Sabado;1;1;2022;38.0;9.0;23.0;29.0;3.0
39021;Avda. Francia;01/02/2022;Domingo;1;2;2022;47.0;13.0;19.0;23.0;3.0
39024;Pista Silla;01/02/2022;Domingo;1;2;2022;28.0;27.0;34.0;12.0;3.0
39033;Avda. Francia;01/03/2022;Lunes;1;3;2022;58.0;23.0;24.0;25.0;3.0
39049;Politecnico;01/04/2022;Martes;1;4;2022;13.0;4.0;15.0;40.0;3.0
39060;Pista Silla;01/05/2022;Miercoles;1;5;2022;10.0;5.0;19.0;33.0;3.0
39062;Viveros;01/05/2022;Miercoles;1;5;2022;15.0;2.0;17.0;55.0;3.0
39069;Avda. Francia;01/06/2022;Jueves;1;6;2022;16.0;2.0;9.0;53.0;3.0
39085;Politecnico;01/07/2022;Viernes;1;7;2022;10.0;5.0;14.0;48.0;3.0
39093;Avda. Francia;01/08/2022;Sabado;1;8;2022;15.0;2.0;7.0;49.0;3.0
39097;Politecnico;01/08/2022;Sabado;1;8;2022;7.0;2.0;9.0;49.0;3.0
39105;Avda. Francia;01/09/2022;Domingo;1;9;2022;17.0;2.0;4.0;51.0;3.0
39117;Avda. Francia;01/10/2022;Lunes;1;10;2022;14.0;2.0;11.0;43.0;5.0
39120;Pista Silla;01/10/2022;Lunes;1;10;2022;11.0;7.0;18.0;27.0;3.0
39121;Politecnico;01/10/2022;Lunes;1;10;2022;7.0;1.0;4.0;50.0;3.0
39122;Viveros;01/10/2022;Lunes;1;10;2022;11.0;2.0;9.0;52.0;4.0
39141;Avda. Francia;01/12/2022;Miercoles;1;12;2022;19.0;4.0;16.0;36.0;4.0
39157;Politecnico;13/01/2022;Jueves;13;1;2022;11.0;7.0;20.0;39.0;3.0
39177;Avda. Francia;15/01/2022;Sabado;15;1;2022;25.0;2.0;16.0;41.0;3.0
39189;Avda. Francia;16/01/2022;Domingo;16;1;2022;25.0;4.0;15.0;41.0;3.0
39191;Moli del Sol;16/01/2022;Domingo;16;1;2022;19.0;4.0;16.0;44.0;4.0
39194;Viveros;16/01/2022;Domingo;16;1;2022;16.0;3.0;18.0;46.0;3.0
39203;Moli del Sol;17/01/2022;Lunes;17;1;2022;23.0;9.0;28.0;36.0;4.0
39213;Avda. Francia;18/01/2022;Martes;18;1;2022;45.0;9.0;25.0;35.0;3.0
39215;Moli del Sol;18/01/2022;Martes;18;1;2022;31.0;21.0;34.0;29.0;5.0
39225;Avda. Francia;19/01/2022;Miercoles;19;1;2022;49.0;12.0;30.0;32.0;3.0
39227;Moli del Sol;19/01/2022;Miercoles;19;1;2022;26.0;9.0;28.0;37.0;3.0
39228;Pista Silla;19/01/2022;Miercoles;19;1;2022;23.0;25.0;45.0;25.0;3.0
39237;Avda. Francia;20/01/2022;Jueves;20;1;2022;52.0;16.0;29.0;28.0;3.0
39239;Moli del Sol;20/01/2022;Jueves;20;1;2022;30.0;12.0;30.0;30.0;5.0
39240;Pista Silla;20/01/2022;Jueves;20;1;2022;29.0;43.0;49.0;19.0;3.0
39249;Avda. Francia;21/01/2022;Viernes;21;1;2022;36.0;8.0;20.0;34.0;3.0
39251;Moli del Sol;21/01/2022;Viernes;21;1;2022;17.0;10.0;22.0;35.0;5.0
39253;Politecnico;21/01/2022;Viernes;21;1;2022;12.0;7.0;19.0;39.0;3.0
39261;Avda. Francia;22/01/2022;Sabado;22;1;2022;25.0;3.0;16.0;44.0;3.0
39263;Moli del Sol;22/01/2022;Sabado;22;1;2022;23.0;5.0;20.0;34.0;5.0
39275;Moli del Sol;23/01/2022;Domingo;23;1;2022;23.0;2.0;13.0;46.0;4.0
39285;Avda. Francia;24/01/2022;Lunes;24;1;2022;20.0;2.0;15.0;45.0;3.0
39300;Pista Silla;25/01/2022;Martes;25;1;2022;10.0;4.0;21.0;50.0;
39301;Politecnico;25/01/2022;Martes;25;1;2022;;;;;
39312;Pista Silla;26/01/2022;Miercoles;26;1;2022;16.0;23.0;38.0;25.0;
39321;Avda. Francia;27/01/2022;Jueves;27;1;2022;45.0;22.0;32.0;21.0;3.0
39323;Moli del Sol;27/01/2022;Jueves;27;1;2022;18.0;17.0;33.0;27.0;5.0
39324;Pista Silla;27/01/2022;Jueves;27;1;2022;23.0;52.0;48.0;15.0;5.0
39325;Politecnico;27/01/2022;Jueves;27;1;2022;17.0;27.0;49.0;19.0;3.0
39336;Pista Silla;28/01/2022;Viernes;28;1;2022;20.0;36.0;49.0;17.0;3.0
39338;Viveros;28/01/2022;Viernes;28;1;2022;22.0;14.0;37.0;30.0;3.0
39347;Moli del Sol;29/01/2022;Sabado;29;1;2022;19.0;8.0;28.0;35.0;4.0
39357;Avda. Francia;30/01/2022;Domingo;30;1;2022;36.0;6.0;24.0;32.0;3.0
39362;Viveros;30/01/2022;Domingo;30;1;2022;24.0;10.0;29.0;35.0;3.0
39369;Avda. Francia;31/01/2022;Lunes;31;1;2022;38.0;5.0;22.0;37.0;3.0
39374;Viveros;31/01/2022;Lunes;31;1;2022;;8.0;27.0;37.0;3.0
39383;Moli del Sol;02/01/2022;Martes;2;1;2022;13.0;15.0;28.0;46.0;3.0
39384;Pista Silla;02/01/2022;Martes;2;1;2022;15.0;22.0;40.0;30.0;4.0
39393;Avda. Francia;02/02/2022;Miercoles;2;2;2022;49.0;14.0;32.0;27.0;4.0
39396;Pista Silla;02/02/2022;Miercoles;2;2;2022;20.0;34.0;49.0;14.0;4.0
39398;Viveros;02/02/2022;Miercoles;2;2;2022;32.0;13.0;35.0;25.0;3.0
39405;Avda. Francia;02/03/2022;Jueves;2;3;2022;60.0;19.0;32.0;24.0;4.0
39408;Pista Silla;02/03/2022;Jueves;2;3;2022;27.0;41.0;48.0;17.0;4.0
39409;Politecnico;02/03/2022;Jueves;2;3;2022;21.0;26.0;48.0;19.0;4.0
39420;Pista Silla;02/04/2022;Viernes;2;4;2022;34.0;31.0;43.0;25.0;4.0
39432;Pista Silla;02/05/2022;Sabado;2;5;2022;28.0;14.0;40.0;19.0;3.0
39457;Politecnico;02/07/2022;Lunes;2;7;2022;16.0;12.0;38.0;28.0;3.0
39467;Moli del Sol;02/08/2022;Martes;2;8;2022;21.0;17.0;42.0;28.0;3.0
39468;Pista Silla;02/08/2022;Martes;2;8;2022;17.0;19.0;38.0;24.0;3.0
39469;Politecnico;02/08/2022;Martes;2;8;2022;15.0;15.0;32.0;34.0;3.0
39470;Viveros;02/08/2022;Martes;2;8;2022;23.0;8.0;27.0;35.0;3.0
39505;Politecnico;02/11/2022;Viernes;2;11;2022;20.0;17.0;42.0;29.0;3.0
39516;Pista Silla;02/12/2022;Sabado;2;12;2022;23.0;8.0;33.0;32.0;3.0
39517;Politecnico;02/12/2022;Sabado;2;12;2022;18.0;8.0;34.0;40.0;3.0
39525;Avda. Francia;13/02/2022;Domingo;13;2;2022;44.0;2.0;20.0;32.0;4.0
39527;Moli del Sol;13/02/2022;Domingo;13;2;2022;27.0;3.0;17.0;39.0;3.0
39529;Politecnico;13/02/2022;Domingo;13;2;2022;19.0;2.0;26.0;39.0;3.0
39530;Viveros;13/02/2022;Domingo;13;2;2022;28.0;8.0;29.0;34.0;3.0
39551;Moli del Sol;15/02/2022;Martes;15;2;2022;6.0;2.0;10.0;57.0;3.0
39552;Pista Silla;15/02/2022;Martes;15;2;2022;7.0;6.0;19.0;34.0;4.0
39553;Politecnico;15/02/2022;Martes;15;2;2022;5.0;1.0;10.0;56.0;3.0
39561;Avda. Francia;16/02/2022;Miercoles;16;2;2022;24.0;2.0;12.0;39.0;4.0
39564;Pista Silla;16/02/2022;Miercoles;16;2;2022;10.0;6.0;17.0;33.0;4.0
39577;Politecnico;17/02/2022;Jueves;17;2;2022;9.0;4.0;24.0;41.0;3.0
39585;Avda. Francia;18/02/2022;Viernes;18;2;2022;37.0;11.0;28.0;35.0;4.0
39587;Moli del Sol;18/02/2022;Viernes;18;2;2022;23.0;17.0;26.0;37.0;3.0
39588;Pista Silla;18/02/2022;Viernes;18;2;2022;21.0;29.0;41.0;26.0;5.0
39589;Politecnico;18/02/2022;Viernes;18;2;2022;16.0;17.0;33.0;39.0;4.0
39597;Avda. Francia;19/02/2022;Sabado;19;2;2022;26.0;2.0;11.0;51.0;5.0
39611;Moli del Sol;20/02/2022;Domingo;20;2;2022;;;;;
39613;Politecnico;20/02/2022;Domingo;20;2;2022;6.0;2.0;15.0;47.0;3.0
39614;Viveros;20/02/2022;Domingo;20;2;2022;;3.0;16.0;45.0;4.0
39621;Avda. Francia;21/02/2022;Lunes;21;2;2022;40.0;9.0;18.0;35.0;4.0
39623;Moli del Sol;21/02/2022;Lunes;21;2;2022;9.0;6.0;9.0;64.0;3.0
39624;Pista Silla;21/02/2022;Lunes;21;2;2022;13.0;12.0;20.0;30.0;4.0
39625;Politecnico;21/02/2022;Lunes;21;2;2022;10.0;8.0;16.0;47.0;3.0
39626;Viveros;21/02/2022;Lunes;21;2;2022;19.0;9.0;21.0;49.0;4.0
39633;Avda. Francia;22/02/2022;Martes;22;2;2022;46.0;16.0;30.0;28.0;5.0
39636;Pista Silla;22/02/2022;Martes;22;2;2022;15.0;28.0;40.0;21.0;7.0
39637;Politecnico;22/02/2022;Martes;22;2;2022;11.0;22.0;37.0;38.0;3.0
39649;Politecnico;23/02/2022;Miercoles;23;2;2022;11.0;9.0;26.0;36.0;3.0
39650;Viveros;23/02/2022;Miercoles;23;2;2022;29.0;8.0;27.0;46.0;4.0
39660;Pista Silla;24/02/2022;Jueves;24;2;2022;14.0;16.0;31.0;29.0;3.0
39661;Politecnico;24/02/2022;Jueves;24;2;2022;10.0;10.0;22.0;44.0;5.0
39662;Viveros;24/02/2022;Jueves;24;2;2022;29.0;7.0;25.0;52.0;3.0
39669;Avda. Francia;25/02/2022;Viernes;25;2;2022;20.0;2.0;18.0;38.0;4.0
39674;Viveros;25/02/2022;Viernes;25;2;2022;20.0;2.0;21.0;50.0;3.0
39684;Pista Silla;26/02/2022;Sabado;26;2;2022;9.0;6.0;25.0;27.0;3.0
39686;Viveros;26/02/2022;Sabado;26;2;2022;24.0;2.0;17.0;50.0;3.0
39705;Avda. Francia;28/02/2022;Lunes;28;2;2022;32.0;3.0;26.0;36.0;3.0
39707;Moli del Sol;28/02/2022;Lunes;28;2;2022;16.0;5.0;20.0;44.0;3.0
39708;Pista Silla;28/02/2022;Lunes;28;2;2022;13.0;15.0;40.0;24.0;4.0
39709;Politecnico;28/02/2022;Lunes;28;2;2022;8.0;3.0;27.0;45.0;4.0
39717;Avda. Francia;03/01/2022;Martes;3;1;2022;43.0;8.0;25.0;34.0;3.0
39719;Moli del Sol;03/01/2022;Martes;3;1;2022;17.0;3.0;19.0;46.0;3.0
39720;Pista Silla;03/01/2022;Martes;3;1;2022;16.0;19.0;33.0;;4.0
39721;Politecnico;03/01/2022;Martes;3;1;2022;12.0;9.0;24.0;42.0;3.0
39722;Viveros;03/01/2022;Martes;3;1;2022;36.0;11.0;29.0;47.0;4.0
39732;Pista Silla;03/02/2022;Miercoles;3;2;2022;23.0;14.0;30.0;;4.0
39734;Viveros;03/02/2022;Miercoles;3;2;2022;46.0;12.0;32.0;47.0;3.0
39741;Avda. Francia;03/03/2022;Jueves;3;3;2022;37.0;5.0;23.0;36.0;3.0
